CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+9+20+20-7-12-24,5.0116138062461575,1.06,,,1.06,0.26684228228065643,1.1425674894857951,OGC_HHS_PPC_HAR_AST_HTI_TLG_NNC_DSN_LIX_TTA_BMP_VSC_SJD_BMC,0.31035807355474837_0.3974328592076879_0.3028356324071625_0.42912890358207734_1.5393994796846784_0.3356195166115359_0.2977521313731506_0.3216507526690934_0.4693877290197766_0.32893814357433665_0.281444483861236_0.518250290935323_0.27195441470358594_0.3022892151631027_0.5933046020723984,5e-324,0.47064261597470736,1.5368384794691277,HHS,0.5933046020723984,5e-324,-4.7651419160399256e-05,1.2870608749444887,1.214916986386559
+9+20+20-2-13,1.3932516415680474,1.1848496609702222,,,1.06,0.8509140847676142,1.2247795507229076,,,1.06,0.9013843578414447,1.5340081447684142,,,1.06,-6.124961504996164e-05,1.3587309448957532,1.2973817798347866
+9+15+20+20-2-13,1.3932516415680474,1.1848496609702222,,,1.06,0.8509140847676142,1.2247795507229076,,,1.06,0.9013843578414447,1.5340081447684142,,,1.06,-6.143737030236859e-05,1.3593919268938794,1.2973817798347866
+9+18+20-2-13-19,1.3932516415680531,1.1884001588525768,PET,15.094771727012414,5e-324,0.75682962735097,1.2711106991676844,HHS,0.8416280887944929,5e-324,0.901384357841444,1.5340081447684142,,,1.06,-6.207552278406497e-05,1.3613649063305,1.315750249464188
+9+20+20+23-2-13,1.3932516415680474,1.1848496609702222,,,1.06,0.8509140847676142,1.225917821134402,HHS,0.9127139082853397,5e-324,0.9059732758553692,1.5340081447684142,HHS,0.9127139082853397,5e-324,-6.125549115106179e-05,1.358917396897281,1.2978072635101072
+9+20+20-2-4-13,1.1326031267677887,1.1770473666069128,,,1.06,0.7275068867212173,1.2284982938408704,HHS,0.8202066411085023,5e-324,0.8780157216779924,1.5340081447684142,,,1.06,-5.8468416601305756e-05,1.3470134870637236,1.2956319144258133
+9+16-2-5-13-19,0.9527195174501559,1.139037558235546,PET,14.845386466207344,5e-324,0.4090711114283305,1.179804799429248,HHS_VRC,0.8260176506734667_0.5136715288906475,5e-324,0.4090711114283305,1.5251134026703739,HHS_VRC,0.8260176506734667_0.5136715288906475,5e-324,-5.070290446193353e-05,1.304179961648491,1.2598578826625997
+9+20-2-5-13-27,0.9168242509430401,1.1151615348785657,,,1.06,0.9843900989267705,1.2125955444700485,,,1.06,0.38264696558042277,1.5233152796112233,HHS_VRC,0.8234854843984538_0.5129415772489209,5e-324,-4.916301170300468e-05,1.2962805760628666,1.2616326317009954
+9+20+20-12-13-21,0.3945624997311215,1.096885961062719,HAR_HHS_NTL_AST_TLG_PPC_BFC_LIX,0.6495875837247591_0.577603048129395_0.4311640873151435_1.2224517890949678_0.4002594831379094_0.42637585237735526_0.6944887414196527_0.4740729647286807,5e-324,0.3945624997311215,1.1823294807720655,HAR_HHS_AST_TLG,0.6944887414196527_0.577603048129395_1.2224517890949678_0.4740729647286807,5e-324,0.49531493052898107,1.5163445000582418,HAR_HHS,1.2224517890949678_0.6944887414196527,5e-324,-4.8320524464594554e-05,1.2871928657432432,1.24123867929258
+9+20+22+24-5-12,1.0668397278050108,1.0760703654981494,OGC_HAR,1.1992899092358307_1.3807999094283787,5e-324,1.226982695209553,1.1209927023502866,,,1.06,0.4671346419700056,1.5147171880120682,HAR_HHS,1.1992899092358307_0.7058932305417702,5e-324,-4.353751807748708e-05,1.2698725418884214,1.2089155238130052
