CT,ValHar1,HarNgn1,CtyNgn1,Values1,ProNgn1,ValHar2,HarNgn2,CtyNgn2,Values2,ProNgn2,ValHar3,HarNgn3,CtyNgn3,Values3,ProNgn3,Slope,Intercept,MixedHarNgn123
+7*14+14*24-4*12,1.392282317332497,1.5574167915924695,,,1.06,1.0197649723531022,1.317381337553364,,,1.06,0.7698997956936839,1.405631951540921,,,1.06,-7.597757218810794e-05,1.4189285404451237,1.4200549459321041
+7*14+14*24-12*25,1.1823853752975406,1.554211532114872,,,1.06,1.1432964902935174,1.3031806886943884,,,1.06,0.6390062997967114,1.3716062977288106,,,1.06,-7.551191029214024e-05,1.4067687601550114,1.401974932905001
+1*1*27*28/29,0.2611724316809197,1.5181218061864998,PGC_MHC,0.2808465212929772_0.3343962648361771,0.581889402166572,0.19660516914607049,1.2727110101093697,,,1.06,0.13697994527763754,1.2858899744759216,,,1.06,-3.58927955504852e-05,1.2846013927492868,1.3500715141479562
+7*14+14*24-3*4,1.430783634129937,1.511671592664616,,,1.06,0.9341619844431792,1.3573990175834303,,,1.06,0.7707153257814049,1.4133547418247825,,,1.06,-7.408489843389266e-05,1.4235939995369473,1.4246645581401973
+7*14+9*24-2*25,1.0331977327072028,1.5000006881939136,,,1.06,0.9127971656113691,1.343901705081846,,,1.06,0.558875989577535,1.3544179927799076,HAR,0.6175437693624418,0.3523364485981308,-6.319660914579122e-05,1.3393653094390394,1.3959377866463654
+1+7+7+11-0-5,1.3726834590801955,1.4990534012300976,,,1.06,1.114137594593011,1.384046616699495,CDC,1.1837301911165627,1.042492917847026,1.0544239223562033,1.3189776388428995,CDC,1.1837301911165627,1.042492917847026,-4.84543839007274e-05,1.303546974619648,1.3967978518265478
+7*14+14*24-16*21,1.1887039292045742,1.4975057438765151,,,1.06,0.9608916598830015,1.3192475071881884,,,1.06,0.6068385677829983,1.374307108286114,YBM,0.6434732622728081,0.5909090909090909,-7.963427400307319e-05,1.4233108099399092,1.3931299719180321
+7*14+14*24-2*22,1.2054221637291467,1.4869726862100558,,,1.06,0.7793014824600256,1.3269733749775434,,,1.06,0.7316311462670928,1.4112652065140747,,,1.06,-8.048872380551575e-05,1.4356406650209297,1.4053589337829697
+7*14+13*30-2*10,1.4618141489100172,1.4835280564322593,,,1.06,1.0383762004733772,1.3454135529448652,,,1.06,1.0383762004733772,1.2275113933764756,,,1.06,-5.9480490529367864e-05,1.3405607066482135,1.344091384651191
+20*20*31/2/30,0.5604955728602186,1.4824516592647023,PNJ_VAF,0.8808827501643854_0.7320512080326805,0.7684255388307382,0.5382821222152796,1.3693558889849584,PNJ_MWG,0.5479067113456623_0.8808827501643854,0.715539949243021,0.5382821222152796,1.2679320227629232,PNJ_MWG,0.5479067113456623_0.8808827501643854,0.715539949243021,-5.073127048602993e-05,1.338166461381576,1.3676682413461299
+1*11+7*7-2*10,0.5366703787321463,1.4790746422470116,,,1.06,0.32910886803528666,1.3525789491418758,HAR_ITC,0.3636559465825088_0.3367500725240011,0.4047666070483915,0.17561842836024452,1.3156943989833763,HAR_TNI_VRE,0.3636559465825088_0.31929401962118975_0.3147410614994649,0.4954674090435878,-2.891300326816347e-05,1.2255950887538023,1.3790049365800856
+1*11+7*7-12*25,0.35544824866982866,1.4766655112009128,HAR,0.3759382131812876,0.3523364485981308,0.35544824866982866,1.350908638969493,HAR,0.3759382131812876,0.3523364485981308,0.17764843385583592,1.3170139856272762,HAR_VRE_SZL,0.3759382131812876_0.23071136731626485_0.3279344376098475,0.6309653898246509,-7.884575597650017e-06,1.1572837708447672,1.3782094747684537
+1*11+7*7-10*12,0.48367491298427306,1.4751595181103339,,,1.06,0.5325655137968792,1.350908638969493,,,1.06,0.1747525706693496,1.3017568117404068,HAR_TNI_VRE,0.37099114699487384_0.3232013244760578_0.30385144449934554,0.4954674090435878,-1.9720507249903442e-05,1.1933380308706185,1.3721637774954125
+7*7+9*24-17*19,0.7092183918103829,1.4747073588332338,,,1.06,0.60122517470506,1.3521152770860283,,,1.06,0.18267408046867753,1.3298863449769611,HAR_TNI_VRE_SZL_ROS,0.3948785496778889_0.30671536241992187_0.25610815573962015_0.3395105979382392_0.3509466437177279,0.4479768242562363,-6.585460670889018e-05,1.3654525393394403,1.3827264709819285
+1*2+1*4-13*21,1.0794931230847877,1.473498495776526,CDC,1.1375672142253783,1.042492917847026,0.6542134682859507,1.3401151368677973,HAI_CTD,0.7045899809863826_0.746089073474683,0.32648331735953035,0.08826913023799976,1.1909561196103782,CDC_HAI_CTD_VMD_SMC_PGC_TDG_SRF_ASP_ITD_DXV_VID_TTB_FIT_EVE_TVT_PLP_PAN_ADS_SHI_IDI_TV2_C32_TLH_ASM_ICT_FRT_VIP_GIL_DMC_GSP_CMG_VNE_MHC_PET_PLX_TSC_AMD_SBT_TAC_PVT_LHG_PIT_DCL_DHA_DVP_D2D_TNI_FCM_FPT_NKG_DQC_MSH_TCL_BMP_PPC_GEX_AGM_VAF_ANV_SKG_VHC_PTL_GAS_TLG_HII_HUB_AAA_KHP_CSV_PTC,0.4312514408391743_0.21762843747747798_0.4053037381064785_0.09041175692552035_0.12711279577884535_0.16855218745617775_0.1171821107754065_0.1261113497475401_0.5038741649345811_0.1972628612786298_0.31032865622269534_0.09751737124502817_0.1069761810688134_0.23937578542727328_0.28090133256539757_0.1002838942730084_0.16237232088105957_0.17249328003425946_0.746089073474683_0.12842563056015527_0.20358413649615947_0.106392911019318_0.4783138836448355_0.11316952148994516_0.5691262195406117_0.20721885226412057_0.22906832574684843_0.09515344557109015_0.22662614097986805_0.3357986718788831_0.2241755086858953_0.411694486458013_0.08947061187742593_0.19608588192587184_0.17091369032964268_0.15935009966945618_0.10731890195088038_0.646270893176885_0.13389830548750833_0.1247229859798837_0.13523989822786017_0.19611907332918305_0.16670143743645616_0.338262123387047_0.33792945610258224_0.3111357009238067_0.37327539764184636_0.10804443756795577_0.26535361430460974_0.2337122855483213_0.1731976754208446_0.3224162802671078_0.18648392098084066_0.12467243740834269_0.48878230033498266_0.15049461283838733_0.22704306867219928_0.7045899809863826_0.10013657877667465_0.6458801170797166_0.1281225518331354_0.09803182792568098_0.14451987003342306_0.22797006396251607_0.11413331899955291_0.2113486718063749_0.2079644911271183_1.1375672142253783_0.19695644353427463_0.407897185960887_0.1502751475857688,0.564882073713688,-5.4420147906882174e-05,1.3440614692339108,1.324782309573316
+7*14+14*20-2*20,1.4657747580766083,1.4732378113209204,,,1.06,1.5479025720684674,1.3101698421288073,,,1.06,0.9611624148799734,1.2972326922785167,,,1.06,-7.204596726414052e-05,1.4248497040215136,1.3556818488681568
+1*11+7*7-0*22,0.6321080119454414,1.4713253852054287,,,1.06,0.5216428826048063,1.3567747662100762,,,1.06,0.17027922620053634,1.3211027787304979,HAR_VRE_FIT_TNI_SZL_ROS,0.32603014780807665_0.1820449227452717_0.3709150089116046_0.2804878079327295_0.3204267768040208_0.3206879188190285,0.4300926271787044,-3.6138424973314343e-05,1.2536309945630126,1.3801703654389277
+7*14+10*24-11*16,1.1588727863626538,1.4708493392420108,,,1.06,0.8870846153001527,1.4249782265368267,,,1.06,0.7304371788294248,1.3964136282618096,,,1.06,-5.902505196124396e-05,1.3624111877924923,1.4300937355667565
+1*2+1*24-12*21,0.8855483683957333,1.4704247706560434,,,1.06,0.7663414355606806,1.2522781883108685,,,1.06,0.5538608098655089,1.1885636757394125,PGC_HAI,0.6139991845753724_0.7289472705789167,0.5555050521302612,-6.007014200939525e-05,1.3501197398319056,1.293119139452587
+7*7+24*24-16*17,0.6179020579815313,1.4690259867914681,,,1.06,0.3730727425892857,1.3533650960231045,YBM_HAR_ITC,0.3858550036524452_0.50493214113995_0.3948785496778889,0.46681410166862464,0.3260958777630339,1.3891795335226247,YBM_HAR_TNI_VRE,0.3421182964307305_0.50493214113995_0.3948785496778889_0.3527906260401605,0.5193278295099636,-5.4474140167374907e-05,1.3379971287223371,1.4022155011917317
+7*7+24*24-17*18,0.6179429194309733,1.4690259867914681,,,1.06,0.3730727425892857,1.3533650960231045,YBM_HAR_ITC,0.38602066616498876_0.5049324223734801_0.3948785496778889,0.46681410166862464,0.3220788364603312,1.3891795335226247,YBM_HAR_TNI_VRE,0.3421182964307305_0.5049324223734801_0.3948785496778889_0.3527906260401605,0.5193278295099636,-5.422841311221003e-05,1.337477784728541,1.4022155011917317
+7*14+14*20-12*22,1.7055445067963786,1.4681728095099738,,,1.06,0.7485075954609186,1.2993854694077704,ITC_HAR,0.7864633051778377_1.0088515000375209,0.4047666070483915,0.9123958531687848,1.3192061828746575,,,1.06,-8.637122678281166e-05,1.4671731059679922,1.3582374197640297
+7*14+14*24-17*18,1.2436668411771779,1.4677637968263355,,,1.06,1.1153589460991862,1.3877023585937647,,,1.06,0.8854842299745943,1.4078520556854488,,,1.06,-8.178406850704508e-05,1.4352812251138698,1.420302519402984
+1*7*24*28/31,0.13495757287788285,1.4675224367089557,TDH,0.1379542784827716,0.2820312499999999,0.13495757287788285,1.3023915923879337,,,1.06,0.07834218960952066,1.3033221888734707,VMD,0.11313537809773634,0.6141732283464567,-0.0002801920137189733,1.5162633484470496,1.3534798513833284
+1*11+7*7-3*30,0.5167204634767955,1.4671290613274899,,,1.06,0.4774473634359888,1.350908638969493,,,1.06,0.43378156720780714,1.284349484089871,,,1.06,-3.5806359057188416e-05,1.2408044541438934,1.3633574467493235
+1*11+7*7-5*8,0.5591559142991374,1.46634439177275,,,1.06,0.5912642941357158,1.2926974721039013,,,1.06,0.3229107902492606,1.3147779974867095,VRE,0.34126313590502033,0.7870778267254039,-4.745511055072834e-05,1.3133931064140432,1.3537118637889902
+2*7+14*24-2*2,0.47548291557354494,1.4660624207092374,,,1.06,0.47548291557354494,1.3008616227084129,,,1.06,0.20978513882754787,1.3149896623592963,VAF_EVE,0.236363044826738_0.3678717691820618,0.6870321644059338,-5.322937468142193e-05,1.3179202244544803,1.3566786249393614
+6*24+7*14-12*22,0.8633624180819502,1.4645639016460004,,,1.06,0.8515607974473334,1.3503855521225365,,,1.06,0.5225038069722437,1.3274471961748124,HAR,0.6175964585136965,0.3523364485981308,-6.483792555612868e-05,1.3656318155880904,1.3782635021895238
+7*7+10*24-0*25,0.6385509615040136,1.464138352831409,,,1.06,0.6771069371831591,1.388682317463181,,,1.06,0.678763403997985,1.265796587280426,,,1.06,-4.147984546761017e-05,1.2806005174400648,1.3679148177173073
+1*17+4*7-12*17,0.12444966163016485,1.4635611945594924,TNI_VNE,0.20177396214104412_0.13559421221856444,0.44430322445852766,0.09050353382574391,1.5608781839874875,VNE,0.13559421221856444,0.5416184971098266,0.07286632027500015,1.4889544051081904,VNE,0.13559421221856444,0.5416184971098266,-5.7335561663316136e-05,1.3354870882174819,1.5033508725143105
+1*4+7*24-3*21,0.1627376843897178,1.4634774135099553,,,1.06,0.17558231255648926,1.339853645163313,,,1.06,0.05564439924338201,1.3232234441504125,MHC_PGC_SFI_GSP_AAA_PET,0.0715549557692358_0.06518898709185508_0.056067618300803854_0.07274072170468235_0.14922363787563783_0.06740940353214095,0.578468180318799,-4.5696272588464656e-05,1.2909353757666862,1.372756172477343
+6*31+7*7-14*17,0.7629408599120545,1.4632103844990576,,,1.06,0.6756470438554363,1.350908638969493,,,1.06,0.5795502911513448,1.28338415437206,,,1.06,-4.859156606128024e-05,1.3212012048221737,1.3618652261525128
+1*11+7*14-12*22,0.7872730738334365,1.463056660993243,,,1.06,0.9650682572416159,1.3862846929355903,,,1.06,0.5837941515487269,1.401690284387214,HAR,0.6175964585136965,0.3523364485981308,-4.7205840010197684e-05,1.2893907647060563,1.4162450766314505
+1*20+4*6-3*6,0.3452287003008343,1.4628279841462881,PGC_HHV_ASP,0.38081937142717104_0.385759630656218_0.4690010179118063,0.5981421515572182,0.3949149784876554,1.3464697924277753,PGC,0.4690010179118063,0.8205689277899343,0.3123987335055347,1.247824385204308,PGC,0.4690010179118063,0.8205689277899343,-4.9149512405201745e-05,1.294391323794493,1.3466894822173903
